PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Cabin_num,Side
5927_06,Europa,False,55 Cancri e,35.0,False,4.0,3857.0,324.0,899.0,375.0,Grastab Sysilstict,False,B,201,P
5927_07,Europa,False,55 Cancri e,43.0,False,0.0,1706.0,0.0,274.0,2056.0,Jihoton Ballexy,False,B,201,P
5928_01,Earth,False,TRAPPIST-1e,20.0,False,149.0,25.0,559.0,21.0,33.0,Becca Slates,True,E,377,P
5930_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Muonea Geakerat,True,B,227,S
5930_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,1014.0,0.0,2463.0,517.0,Yildus Geakerat,False,B,227,S
5930_03,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Sarich Geakerat,True,B,227,S
5931_01,Europa,False,55 Cancri e,39.0,False,0.0,0.0,0.0,1854.0,171.0,Alcoran Clugeammy,False,A,56,P
5933_01,Mars,False,TRAPPIST-1e,34.0,False,1547.0,485.0,97.0,59.0,0.0,Terek Gerin,False,F,1131,S
5934_01,Earth,False,TRAPPIST-1e,29.0,False,89.0,1725.0,,0.0,3.0,Joanry Mcfaddenson,True,G,962,P
5938_01,Earth,False,55 Cancri e,14.0,False,0.0,0.0,52.0,0.0,,Melvia Floydendley,True,E,384,S
5938_02,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Blancy Floydendley,True,G,967,S
5939_01,,False,TRAPPIST-1e,30.0,False,628.0,0.0,544.0,0.0,126.0,Life Queke,False,E,385,S
5941_01,Earth,False,TRAPPIST-1e,,False,72.0,914.0,0.0,0.0,7.0,,True,E,386,S
5944_01,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Alber Kerristicey,True,G,969,S
5945_01,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Lavey Morez,True,G,970,S
5945_02,Earth,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Vanard Flynner,True,G,970,S
5945_03,Earth,False,PSO J318.5-22,47.0,False,163.0,2.0,11.0,593.0,0.0,Alancy Morez,True,G,970,S
5946_01,Mars,False,TRAPPIST-1e,19.0,False,300.0,5.0,642.0,0.0,0.0,Tyog Mille,False,E,387,S
5947_01,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Kitauva Stment,True,E,388,S
5949_01,Mars,False,TRAPPIST-1e,19.0,False,758.0,425.0,0.0,0.0,0.0,Cin Shbre,False,D,180,S
5949_02,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Burs Shbre,True,F,1132,S
5950_01,Earth,False,TRAPPIST-1e,32.0,False,,5.0,0.0,64.0,0.0,Therry Fowlesterez,False,E,378,P
5951_01,Earth,False,55 Cancri e,21.0,False,423.0,0.0,172.0,0.0,,Patoya Landolphrey,False,F,1133,S
5952_01,Mars,,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Rants Giba,True,F,1134,S
5953_01,Mars,False,TRAPPIST-1e,13.0,False,157.0,0.0,1199.0,0.0,14.0,Emoles Graie,False,E,390,S
5954_01,Mars,False,TRAPPIST-1e,25.0,False,2093.0,0.0,6.0,0.0,0.0,Lift Port,False,E,391,S
5955_01,Mars,False,TRAPPIST-1e,33.0,False,836.0,0.0,155.0,31.0,0.0,Hon Sturt,False,E,392,S
5955_02,Mars,False,TRAPPIST-1e,27.0,False,1379.0,0.0,414.0,0.0,805.0,Frohs Sturt,False,F,1135,S
5956_01,Earth,False,TRAPPIST-1e,21.0,,12.0,0.0,0.0,1658.0,0.0,Hard Kramosley,False,E,379,P
5957_01,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Arrain Chuble,True,B,203,P
5957_02,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Zedark Chuble,True,B,203,P
5957_03,Europa,False,55 Cancri e,58.0,True,2.0,3862.0,0.0,1482.0,73.0,Markard Chuble,False,B,203,P
5959_01,Europa,False,TRAPPIST-1e,29.0,False,1.0,2809.0,97.0,61.0,1227.0,Schabik Praugnox,False,D,181,S
5959_02,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Dabik Praugnox,True,D,181,S
5960_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,4780.0,1761.0,1.0,247.0,Eltares Dister,True,C,222,S
5960_02,Europa,False,TRAPPIST-1e,29.0,False,3215.0,1211.0,4.0,7.0,417.0,Aliakan Dister,True,C,222,S
5960_03,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Merabik Dister,True,C,222,S
5963_01,Mars,False,55 Cancri e,23.0,False,112.0,1184.0,143.0,2.0,585.0,Poloos Bane,False,F,1228,P
5965_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,40.0,689.0,0.0,79.0,Ricke Beckerson,True,G,964,P
5967_01,Earth,True,55 Cancri e,38.0,False,,0.0,0.0,0.0,0.0,Jonald Duranks,True,G,965,P
5967_02,Earth,False,TRAPPIST-1e,38.0,False,0.0,784.0,0.0,0.0,0.0,Ebonya Duranks,True,G,965,P
5967_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Britta Duranks,False,G,965,P
5968_01,Earth,False,TRAPPIST-1e,,False,17.0,0.0,0.0,49.0,867.0,Hanry Dayers,False,F,1229,P
5969_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Janney Reenez,True,G,972,S
5969_02,Earth,False,55 Cancri e,37.0,False,0.0,698.0,0.0,,6.0,Lardy Reenez,False,F,1137,S
5969_03,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Vine Reenez,True,G,972,S
5970_01,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,,True,B,229,S
5971_01,Mars,False,TRAPPIST-1e,47.0,False,448.0,0.0,891.0,0.0,235.0,Jayrin Kinad,False,F,1230,P
5972_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,11.0,610.0,591.0,769.0,Elody Kiddley,True,F,1138,S
5973_01,Mars,False,TRAPPIST-1e,43.0,False,1086.0,4.0,202.0,401.0,0.0,,False,F,1139,S
5974_01,Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Cricks Manda,True,D,186,P
5975_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Pherkab Sageng,True,E,380,P
5976_01,Mars,False,TRAPPIST-1e,33.0,False,3090.0,0.0,808.0,0.0,0.0,Mits Mane,False,D,182,S
5977_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Atonea Inesely,True,B,230,S
5977_02,Europa,False,55 Cancri e,57.0,False,200.0,9.0,0.0,,24133.0,,False,B,230,S
5977_03,Europa,False,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Alhaula Inesely,True,B,230,S
5977_04,Europa,False,TRAPPIST-1e,46.0,False,0.0,3259.0,761.0,4423.0,0.0,Halla Porkilte,False,B,230,S
5980_01,Europa,False,55 Cancri e,19.0,False,0.0,,0.0,2.0,9.0,Alatrin Trallect,True,C,223,S
5981_01,Mars,False,TRAPPIST-1e,27.0,False,441.0,0.0,397.0,471.0,0.0,Harz Quart,False,F,1140,S
5981_02,,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Quid Quart,True,F,1140,S
5981_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Cark Quart,True,F,1140,S
5983_01,Mars,False,TRAPPIST-1e,25.0,True,1442.0,0.0,0.0,0.0,13.0,Squars Knike,False,F,1233,P
5983_02,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Allots Knike,True,F,1233,P
5984_01,Mars,False,PSO J318.5-22,38.0,False,1208.0,0.0,13.0,38.0,0.0,Gech Kin,True,D,187,P
5984_02,Mars,False,TRAPPIST-1e,24.0,False,555.0,0.0,618.0,0.0,0.0,Ale Kin,False,E,381,P
5985_01,Earth,False,TRAPPIST-1e,24.0,False,276.0,0.0,0.0,0.0,489.0,Judya Wooterston,True,F,1234,P
5986_01,Europa,,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Zubeneb Flesping,True,D,188,P
5987_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,5.0,6.0,0.0,,Searla Stannondez,True,G,973,S
5988_01,Mars,False,55 Cancri e,44.0,False,2956.0,0.0,10.0,12.0,692.0,Aard Curle,False,F,1235,P
5989_01,,False,TRAPPIST-1e,20.0,False,0.0,0.0,,703.0,0.0,Darrie Holcompton,False,F,1141,S
5990_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Lynnon Castannison,True,G,974,S
5991_01,Europa,False,55 Cancri e,26.0,False,0.0,9641.0,51.0,224.0,2428.0,Minoton Cralinal,True,C,224,S
5992_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Yolas Bowenasey,True,G,975,S
5993_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Jetax Jaf,True,E,394,S
5994_01,Earth,False,55 Cancri e,23.0,,94.0,132.0,0.0,967.0,5.0,Emilla Kerristicey,False,F,1236,P
5995_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Raque Burtiz,True,G,967,P
5998_01,Earth,False,TRAPPIST-1e,30.0,False,477.0,0.0,8.0,0.0,323.0,Mara Haydenzier,True,G,977,S
5999_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,104.0,2.0,0.0,801.0,Becca Hermane,True,G,968,P
6000_01,Mars,False,TRAPPIST-1e,19.0,False,781.0,0.0,295.0,613.0,0.0,Forms Bart,False,,,
6000_02,Mars,False,TRAPPIST-1e,41.0,False,1.0,0.0,808.0,0.0,0.0,Rhex Bart,False,D,189,P
6001_01,Earth,True,TRAPPIST-1e,50.0,,0.0,0.0,0.0,0.0,0.0,Greggy Coolez,False,G,969,P
6003_01,Earth,False,TRAPPIST-1e,36.0,False,9.0,247.0,0.0,482.0,16.0,Delley Spencervan,False,G,970,P
6004_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Popow Meate,True,F,1143,S
6006_01,Europa,False,55 Cancri e,45.0,True,1017.0,3863.0,0.0,601.0,3999.0,Okulam Monpreery,False,D,190,P
6006_02,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sulaos Monpreery,True,D,190,P
6007_01,Earth,True,,44.0,False,0.0,0.0,,0.0,0.0,Jonard Kochroeders,True,G,971,P
6008_01,Earth,False,PSO J318.5-22,24.0,,0.0,73.0,617.0,0.0,0.0,Raceky Cookson,True,F,1238,P
6010_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Race Harley,True,G,979,S
6011_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,1989.0,18.0,Kurta Hoodgers,False,F,1239,P
6014_01,Earth,False,TRAPPIST-1e,13.0,False,28.0,396.0,367.0,0.0,0.0,Heryle Hurchrisong,False,E,395,S
6015_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Sulatik Demansty,True,B,231,S
6015_02,Europa,False,55 Cancri e,25.0,False,140.0,4451.0,0.0,0.0,2050.0,Dyonevi Demansty,True,B,231,S
6016_01,Earth,False,TRAPPIST-1e,24.0,False,718.0,0.0,265.0,302.0,384.0,Robyny Gardonadox,False,E,383,P
6016_02,Earth,False,TRAPPIST-1e,20.0,False,3.0,0.0,0.0,806.0,0.0,Norahe Gardonadox,False,G,973,P
6017_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Cappe Manie,True,F,1144,S
6017_02,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Sunk Manie,True,F,1144,S
6019_01,Earth,False,TRAPPIST-1e,,False,0.0,839.0,0.0,36.0,5.0,Monald Tersimpson,True,F,1145,S
6020_01,Earth,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Stany Hanner,False,G,974,P
6020_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Dawne Hanner,False,G,974,P
6020_03,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Timyra Hanner,False,G,974,P
6020_04,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Jimmyn Hanner,False,G,974,P
6020_05,Earth,False,55 Cancri e,34.0,False,0.0,968.0,273.0,,283.0,Mabela Hanner,False,F,1242,P
6020_06,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Janita Hanner,False,G,974,P
6020_07,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,,Tera Hanner,False,G,974,P
6022_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,14.0,631.0,,False,F,1243,P
6024_01,Earth,True,PSO J318.5-22,16.0,False,0.0,,0.0,0.0,0.0,Carlie Fowlaney,True,G,975,P
6025_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,420.0,0.0,1.0,175.0,Joyton Hales,False,F,1245,P
6026_01,Mars,False,TRAPPIST-1e,41.0,False,982.0,64.0,380.0,0.0,0.0,Stray Prie,True,F,1246,P
6027_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,1828.0,9058.0,1.0,2.0,Graviph Coweboded,True,B,232,S
6028_01,Europa,False,55 Cancri e,27.0,False,0.0,1801.0,0.0,304.0,1393.0,Wasatz Preeldy,False,A,57,P
6028_02,Europa,False,TRAPPIST-1e,32.0,True,0.0,792.0,0.0,1.0,1335.0,Cherkab Preeldy,False,A,57,P
6028_03,Europa,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Nusakar Preeldy,True,A,57,P
6028_04,Europa,False,TRAPPIST-1e,26.0,True,0.0,3638.0,0.0,1043.0,0.0,Kumark Preeldy,True,,,
6028_05,Europa,False,TRAPPIST-1e,28.0,False,0.0,6921.0,0.0,29.0,45.0,Shelik Preeldy,True,A,57,P
6029_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,30.0,20.0,0.0,941.0,Gwenda Balderts,False,E,396,S
6030_01,Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Armen Ellson,True,G,981,S
6030_02,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Dord Steinardson,True,G,981,S
6030_03,Earth,False,TRAPPIST-1e,13.0,False,852.0,147.0,7.0,0.0,1.0,Etha Ellson,True,G,981,S
6030_04,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,47.0,703.0,4.0,Fanne Steinardson,True,G,981,S
6030_05,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,,0.0,0.0,Mollen Ellson,True,G,981,S
6030_06,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Alene Ellson,True,G,981,S
6030_07,Earth,False,TRAPPIST-1e,49.0,False,0.0,,0.0,0.0,0.0,Hatty Ellson,True,G,981,S
6031_01,,False,,52.0,False,0.0,645.0,0.0,0.0,395.0,Bobara Alshipson,True,F,1146,S
6032_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Kendy Haynardy,True,G,982,S
6032_02,,False,TRAPPIST-1e,40.0,False,521.0,4.0,53.0,70.0,141.0,Lison Mcdowns,False,E,397,S
6032_03,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Celina Hurchez,True,G,982,S
6033_01,Mars,False,TRAPPIST-1e,32.0,False,158.0,0.0,139.0,752.0,0.0,Stote Bancy,False,E,384,P
6033_02,Mars,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Lops Bancy,True,F,1247,P
6034_01,Mars,False,PSO J318.5-22,26.0,False,2042.0,0.0,2387.0,10.0,0.0,Callix Pette,True,E,385,P
6034_02,Mars,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Othawk Pette,False,E,385,P
6034_03,Mars,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Cheeet Pette,True,E,385,P
6035_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1.0,827.0,Doria Morsentley,True,E,386,P
6035_02,Earth,,TRAPPIST-1e,3.0,,0.0,0.0,0.0,0.0,0.0,Ginald Morsentley,False,G,976,P
6036_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,1289.0,1224.0,514.0,1674.0,Achah Stpingepid,True,C,225,S
6036_02,,False,TRAPPIST-1e,15.0,False,0.0,677.0,0.0,179.0,3186.0,Sular Stpingepid,True,C,225,S
6036_03,Europa,False,TRAPPIST-1e,27.0,False,0.0,1857.0,0.0,778.0,587.0,Hekab Stpingepid,True,C,225,S
6038_01,Mars,False,TRAPPIST-1e,22.0,False,2413.0,0.0,53.0,1.0,0.0,Dooss Apple,False,F,1147,S
6039_01,Earth,,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,,True,G,983,S
6039_02,Earth,False,,32.0,False,3.0,0.0,0.0,0.0,757.0,Myrace Powery,False,F,1148,S
6040_01,Earth,False,TRAPPIST-1e,16.0,False,805.0,4.0,0.0,0.0,0.0,Glendy Sterreray,True,G,984,S
6041_01,Mars,False,TRAPPIST-1e,34.0,False,419.0,0.0,15.0,0.0,0.0,Gut Potie,False,F,1248,P
6042_01,Mars,False,TRAPPIST-1e,32.0,False,1946.0,0.0,653.0,0.0,0.0,Casps Bost,False,F,1249,P
6043_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,292.0,1039.0,1.0,489.0,Thell Reilline,False,G,978,P
6045_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,21.0,0.0,8126.0,4.0,Bralino Matoltuble,False,B,233,S
6047_01,Earth,False,PSO J318.5-22,35.0,False,508.0,0.0,0.0,57.0,243.0,Sanney Russon,True,G,985,S
6048_01,Mars,True,,25.0,False,0.0,0.0,0.0,0.0,0.0,Mele Clake,False,,,
6049_01,Earth,False,TRAPPIST-1e,24.0,False,178.0,0.0,235.0,0.0,396.0,,True,G,986,S
6052_01,Earth,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Fayel Rushorney,False,G,980,P
6054_01,Mars,True,TRAPPIST-1e,28.0,,0.0,0.0,0.0,0.0,0.0,Frus Kie,True,F,1151,S
6055_01,Europa,False,PSO J318.5-22,29.0,True,3.0,1849.0,0.0,3104.0,1652.0,Mino Prefule,False,C,185,P
6055_02,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Achiram Prefule,True,C,185,P
6055_03,Europa,False,TRAPPIST-1e,20.0,False,1883.0,0.0,,8810.0,0.0,Terops Prefule,False,C,185,P
6058_01,Mars,False,55 Cancri e,18.0,False,2904.0,5.0,50.0,0.0,9.0,Yaphex Ecart,False,F,1253,P
6059_01,Earth,False,TRAPPIST-1e,28.0,False,8.0,0.0,3949.0,0.0,9.0,Andie Rices,True,G,982,P
6061_01,Earth,False,TRAPPIST-1e,18.0,False,33.0,0.0,455.0,167.0,48.0,Aliedy Jacostaney,True,F,1153,S
6062_01,Mars,False,TRAPPIST-1e,33.0,False,301.0,0.0,501.0,0.0,1013.0,Tous Sesa,False,F,1254,P
6062_02,Mars,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Cranch Sesa,False,E,388,P
6064_01,Europa,False,55 Cancri e,68.0,False,125.0,13437.0,0.0,22408.0,17.0,Markar Radisiouss,False,C,186,P
6065_01,,False,TRAPPIST-1e,19.0,False,3.0,785.0,0.0,0.0,0.0,Sharie Rodricker,True,E,398,S
6066_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,357.0,2366.0,1612.0,2137.0,Altan Mallisly,False,C,226,S
6066_02,Europa,False,55 Cancri e,55.0,False,8142.0,8.0,0.0,1481.0,0.0,Terion Mallisly,False,C,226,S
6066_03,Europa,,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Aldhib Mallisly,True,C,226,S
6067_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,44.0,1721.0,Dellie Perkinson,False,G,984,P
6068_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,723.0,1.0,0.0,0.0,Lloyde Kimons,True,F,1154,S
6069_01,Mars,False,55 Cancri e,15.0,False,3811.0,0.0,109.0,236.0,0.0,Hers Buthe,False,D,185,S
6070_01,Mars,False,TRAPPIST-1e,49.0,False,2209.0,42.0,109.0,23.0,0.0,Aptal Fate,False,D,186,S
6071_01,Earth,False,TRAPPIST-1e,33.0,False,41.0,417.0,0.0,42.0,308.0,Almara Delazarson,True,G,987,S
6073_01,Mars,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Bubbix Sau,True,F,1156,S
6075_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Wasalm Sofraten,True,B,206,P
6076_01,Earth,,TRAPPIST-1e,18.0,False,14.0,2.0,144.0,610.0,0.0,Therry Cames,True,G,988,S
6077_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,,0.0,0.0,0.0,Armene Lewintos,True,G,985,P
6080_01,Earth,False,TRAPPIST-1e,39.0,False,657.0,225.0,0.0,,0.0,Lyney Stephendsey,True,G,989,S
6082_01,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Maryne Carpennels,False,G,987,P
6085_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,868.0,0.0,3.0,Jimmyn Gainney,True,F,1257,P
6086_01,Europa,False,55 Cancri e,32.0,False,0.0,4176.0,0.0,183.0,6.0,Grastab Tairbatic,True,A,72,S
6087_01,Earth,False,TRAPPIST-1e,19.0,False,605.0,0.0,24.0,1.0,86.0,Nadie Rodger,False,F,1160,S
6090_01,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Cants Bra,True,F,1259,P
6091_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Gera Lynnerett,True,G,988,P
6091_02,Earth,False,TRAPPIST-1e,39.0,False,0.0,29.0,291.0,13.0,527.0,Pattin Lynnerett,False,F,1260,P
6092_01,Earth,False,TRAPPIST-1e,16.0,,0.0,0.0,641.0,33.0,29.0,Karlie Singtons,True,F,1161,S
6092_02,Earth,True,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,Antony Singtons,True,G,991,S
6092_03,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Carlie Singtons,True,G,991,S
6094_01,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Terons Brathful,True,C,227,S
6094_02,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Alcyon Brathful,True,C,227,S
6094_03,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Tautrix Brathful,True,C,227,S
6095_01,Mars,False,TRAPPIST-1e,29.0,False,3564.0,0.0,802.0,0.0,0.0,Crin Rapie,False,D,192,P
6096_01,Mars,False,TRAPPIST-1e,41.0,False,239.0,1.0,1048.0,0.0,0.0,Berk Wooes,True,F,1162,S
6096_02,Mars,False,TRAPPIST-1e,13.0,False,1119.0,11.0,1326.0,0.0,0.0,Muls Wooes,True,F,1162,S
6096_03,Mars,False,TRAPPIST-1e,18.0,False,4397.0,610.0,1437.0,4.0,0.0,Pebray Wooes,False,F,1162,S
6098_01,Earth,False,55 Cancri e,27.0,False,0.0,0.0,0.0,2725.0,73.0,Essara Contrevins,False,F,1163,S
6099_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Elara Jarvey,True,G,992,S
6101_01,Earth,False,55 Cancri e,24.0,False,13.0,0.0,2.0,673.0,3.0,Moniey Lambucketty,False,F,1261,P
6102_01,Earth,False,PSO J318.5-22,26.0,False,104.0,0.0,0.0,280.0,216.0,Jilley Figuez,False,F,1165,S
6103_01,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Davisy Hardsonerry,True,G,990,P
6105_01,Europa,False,TRAPPIST-1e,58.0,,0.0,1012.0,0.0,1120.0,20.0,Gatrix Hontichre,False,E,401,S
6106_01,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Matark Calian,True,C,228,S
6107_01,Earth,False,55 Cancri e,18.0,False,0.0,0.0,0.0,63.0,525.0,Jonald Willangsey,True,F,1263,P
6108_01,,False,TRAPPIST-1e,13.0,False,206.0,28.0,0.0,1.0,629.0,,False,F,1166,S
6109_01,Europa,False,TRAPPIST-1e,13.0,False,0.0,9.0,0.0,,5648.0,Terons Inghtal,False,C,187,P
6109_02,Europa,True,TRAPPIST-1e,28.0,False,0.0,,0.0,0.0,0.0,Giedir Inghtal,True,C,187,P
6110_01,Earth,False,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,642.0,Sus Warrishales,True,E,389,P
6111_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,,0.0,0.0,0.0,Hyaduma Folumorly,True,A,58,P
6111_02,Europa,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,4588.0,0.0,Fomalik Folumorly,False,A,58,P
6111_03,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Ainkard Folumorly,True,,,
6111_04,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Hezenif Folumorly,True,A,58,P
6111_05,Europa,False,TRAPPIST-1e,33.0,False,0.0,2110.0,0.0,773.0,10.0,Sabiton Folumorly,True,A,58,P
6112_01,Mars,True,TRAPPIST-1e,36.0,,0.0,0.0,0.0,0.0,0.0,Ber Sad,True,F,1264,P
6115_01,Mars,False,TRAPPIST-1e,50.0,False,513.0,0.0,0.0,764.0,21.0,Naish Anpie,False,E,390,P
6116_01,Mars,,TRAPPIST-1e,28.0,False,828.0,0.0,72.0,6.0,0.0,Boon Hart,False,F,1167,S
6117_01,Europa,False,TRAPPIST-1e,56.0,False,679.0,1126.0,0.0,33.0,3230.0,Anchira Spassive,False,B,234,S
6118_01,Mars,False,55 Cancri e,42.0,False,1156.0,0.0,1.0,305.0,0.0,Carde Pité,False,F,1266,P
6118_02,Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Tyog Pité,False,E,391,P
6120_01,Earth,False,PSO J318.5-22,13.0,False,0.0,1180.0,0.0,,0.0,Garlie Flynnis,True,F,1169,S
6121_01,Europa,False,TRAPPIST-1e,28.0,,0.0,4585.0,0.0,2.0,35.0,Wezncha Presstic,True,C,229,S
6121_02,Europa,False,TRAPPIST-1e,55.0,,916.0,1056.0,0.0,1677.0,593.0,Keided Presstic,False,C,229,S
6122_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,700.0,0.0,0.0,Thelix Burnewman,True,F,1267,P
6123_01,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Sugbix Ancy,True,F,1268,P
